,Unnamed: 0.1,Unnamed: 0,mfcc_0,mfcc_1,mfcc_2,mfcc_3,mfcc_4,mfcc_5,mfcc_6,mfcc_7,mfcc_8,mfcc_9,mfcc_10,mfcc_11,mfcc_12,Label
163,163,163,-441.32095,91.54257,8.291443,38.579407,-0.7518058,5.8959937,4.3241134,5.1460495,5.1002007,1.1827631,2.765119,1.9502549,4.5425944,Control
164,164,164,-301.78226,122.78397,-32.703674,28.740969,-6.304588,28.10505,0.60221046,-3.8142452,8.949008,0.7579801,-0.7029762,-3.424686,4.597915,Control
165,165,165,-343.84323,115.777016,2.0054874,45.36673,-5.4370513,28.624798,0.9584646,10.102748,1.1209288,2.9030216,1.7783741,-2.6576262,10.035099,Control
166,166,166,-320.79645,119.56034,-30.667953,31.068472,-13.739204,25.96346,-1.2791958,16.8194,5.0778604,5.405799,-0.6045101,-3.7050939,11.982245,Control
167,167,167,-221.13976,119.75934,-22.82341,42.615696,-21.529016,18.12467,-16.335821,3.5557032,-6.9923773,-1.050137,-2.4367201,-3.1019478,8.67544,Control
168,168,168,-337.31796,114.31744,0.16927713,14.582082,-8.511363,14.562365,11.057324,3.2336314,4.995164,1.4578913,0.14201157,1.8997376,2.5058773,Control
169,169,169,-331.51468,88.50184,6.6081834,32.41956,-1.1372132,13.177882,6.5474997,4.785074,2.4057307,2.739956,2.6081345,3.335698,6.114404,Control
170,170,170,-409.71164,115.3523,-19.23609,30.932545,-20.527063,22.852217,-3.9307218,10.942275,6.3549027,6.5253067,2.2741642,-6.848338,9.743027,Control
171,171,171,-243.99377,112.09468,-19.042627,40.44251,-22.95279,18.322964,-9.060733,0.32961708,-1.3738856,-1.9049274,-0.70624715,-2.9090025,6.1158257,Control
172,172,172,-299.08316,120.935585,-30.839882,40.969215,-17.582626,12.128559,-14.585726,-9.148463,0.027743706,-3.132266,-3.3734353,-5.054526,3.0702448,Control
173,173,173,-365.98813,111.49738,-2.9712899,29.305195,-13.314043,23.614891,3.9135766,9.745195,6.604508,2.596288,1.8922088,-0.1215378,10.841531,Control
174,174,174,-352.00406,108.54889,-15.080984,29.54261,-6.022059,25.27651,1.618047,14.27003,7.041207,5.4918456,2.520412,-1.6291128,11.561815,Control
175,175,175,-311.42252,103.29436,-15.25824,40.030846,-11.283331,21.617874,-3.0482311,7.7380037,6.7981067,3.9206028,1.9015948,-2.6292844,7.507411,Control
176,176,176,-338.7265,106.7221,-11.277597,37.79102,-11.611269,25.39606,-6.6009893,13.168893,7.5442877,1.5382841,6.584297,2.0806487,13.068237,Control
177,177,177,-261.79886,117.200424,-19.775606,33.356888,-20.555187,12.040037,-3.9994802,4.9789014,0.12182501,-1.3667798,-3.443497,-3.9057112,4.7812343,Control
178,178,178,-310.62805,112.60218,-10.418194,22.178276,-13.743012,18.006138,3.2251635,9.560973,7.3780155,6.0463977,0.84893984,-0.4851127,10.428128,Control
179,179,179,-347.7544,118.656,-7.5086703,20.919037,-7.700613,22.372038,1.4432349,6.2684727,9.311519,0.63736725,2.8433292,2.8160288,8.370949,Control
180,180,180,-310.19995,100.95731,-36.531673,42.333206,-16.479696,31.666344,-5.2568893,15.788936,4.4232125,4.211668,2.5510266,-0.7573374,14.344889,Control
181,181,181,-364.26733,108.643364,-12.197397,34.367435,-6.4211707,20.34085,1.5595201,11.108849,9.15442,-0.51249546,1.5585967,-0.57688415,8.229376,Control
182,182,182,-321.95682,113.59075,-9.344627,14.874315,-6.4182973,15.855609,7.4443493,2.9357338,5.857539,1.7589277,-1.0506017,-0.071158215,2.3057084,Control
183,183,183,-358.58685,86.744774,3.9630754,38.002056,0.561608,17.497623,2.724571,10.158639,2.384394,2.216077,3.564472,1.056886,6.8423476,Control
184,184,184,-331.49902,114.96716,-18.869299,30.979204,-10.642012,20.883228,-2.198942,8.572461,8.678218,2.0453444,4.2007627,2.4629545,10.011568,Control
185,185,185,-345.1645,86.93595,1.1760427,34.24,-3.372065,18.115086,-0.5681515,11.201542,0.76430213,0.7813929,1.8551973,1.1442496,8.506496,Control
186,186,186,-325.8553,93.27148,-3.1079385,36.79767,-5.8353376,17.469732,-0.05509498,10.641973,3.7524376,-2.2456312,5.705274,-2.0187027,7.01005,Control
187,187,187,-424.83124,105.4877,-13.525393,37.463,-7.9596386,21.623987,-0.28202587,15.032322,8.689538,6.661143,3.546746,-1.9027753,10.973559,Control
188,188,188,-333.31708,106.04995,-6.5848875,31.481506,-8.5395,17.212181,-2.941511,8.775033,3.8153524,0.82587624,0.82802683,1.2029952,6.292333,Control
189,189,189,-413.29587,108.56012,-25.364246,36.559578,-17.655523,26.247713,-9.03651,15.672715,7.1862926,5.133933,5.816516,-2.4200957,10.23619,Control
190,190,190,-221.7784,136.63905,-38.4396,34.142597,-23.680408,12.360917,-10.350226,-5.368197,-1.5308242,1.1298485,-3.5871515,-5.514723,5.396558,Control
191,191,191,-294.10483,103.262886,-13.4355545,21.671728,-13.229434,13.110693,-2.1588535,5.720616,0.008505643,2.06946,-3.2314181,1.0016993,7.563219,Control
192,192,192,-288.97012,118.98827,-10.345403,37.874157,-4.459201,23.995031,1.8275367,11.965313,8.361263,5.2042665,0.6395714,0.31082317,9.837862,Control
193,193,193,-337.7622,89.70092,3.1725497,40.846626,-7.7181377,15.488618,4.4099164,6.8205748,1.9896932,-1.6838678,0.04073306,0.2222345,5.75007,Control
194,194,194,-222.85226,119.67589,-27.237196,43.355404,-25.938232,12.137066,-7.165219,2.8208764,-4.584033,-2.2550793,-3.7652602,-3.7554471,5.40954,Control
195,195,195,-228.17548,122.02518,-28.959642,38.635784,-15.209174,11.572658,-8.093983,-2.9533818,-2.4090152,-3.2554739,-0.47305024,-2.72037,2.3332076,Control
196,196,196,-198.7871,142.04071,-45.602417,32.67835,-17.175917,10.950584,-10.036148,-10.781205,3.1021836,1.8482523,-4.416169,-2.3235412,3.2501776,Control
197,197,197,-325.60376,101.00982,-13.469593,38.481033,-10.638946,19.835249,-10.973311,10.755236,2.0111887,-0.76244277,3.0088859,-0.38724256,10.40659,Control
198,198,198,-431.12222,115.065956,-20.72841,39.151855,-15.431355,26.609514,-10.977794,16.464788,9.908469,4.566403,5.2823935,-1.1771966,10.6352,Control
199,199,199,-299.5334,97.13499,-25.884575,40.87158,-23.822277,29.952063,-20.253468,17.186024,-1.9151511,5.4266973,6.9851236,-0.8450147,15.473088,Control
200,200,200,-337.5343,91.54256,-3.8433719,27.82189,-6.798429,15.938409,2.1608646,6.1969924,8.276559,4.109706,3.0996025,2.3757634,9.233009,Control
201,201,201,-196.71144,104.09008,-39.085342,44.748676,-28.661404,19.465786,-13.419138,1.2000369,-0.36477932,-0.021058772,-2.6574383,-5.2938323,7.423125,Control
202,202,202,-231.87918,123.36493,-26.501085,57.374977,-22.806902,9.473909,-10.938763,4.1755505,-9.927016,-3.563381,-4.453156,-5.228936,3.4183843,Control
203,203,203,-283.92444,110.10176,-31.8577,25.22889,-10.720306,18.904455,1.3716356,11.803902,6.6535378,3.5462072,-0.96237105,-2.4844196,10.4937525,Control
204,204,204,-308.67578,116.98395,-25.720936,21.750633,-16.859055,21.244675,4.089465,11.12429,7.357164,3.6943324,1.2108558,-1.5205042,6.8915772,Control
205,205,205,-315.59213,107.627045,-10.70384,40.151775,-1.2238431,25.045698,0.27381656,5.309439,9.540379,3.31395,-1.3747702,0.24913877,7.5248446,Control
206,206,206,-341.49033,95.712746,-4.8226147,33.074318,-7.1292,24.521969,-4.406452,12.794307,1.4273195,3.209009,2.231425,-0.67433184,11.486072,Control
207,207,207,-404.86105,35.40936,-9.714993,29.30969,-30.163439,31.599884,-24.80617,18.545471,-10.819378,4.2182107,1.6063472,-2.13994,10.373916,Control
208,208,208,-336.28558,71.620384,-35.912674,46.253574,-19.752356,13.448085,-37.466503,17.975286,-18.716154,-3.515012,-5.8604345,-11.298561,1.0174265,Control
209,209,209,-422.9712,36.47628,-12.612519,45.59103,-33.1792,34.96472,-27.790657,23.807608,-11.602103,3.3809595,-4.0815115,-3.3606708,8.931295,Control
210,210,210,-429.488,43.191463,-12.395026,38.80957,-38.2573,39.27873,-30.378643,24.819078,-10.718973,7.028321,-3.0121455,-5.6607537,9.514497,Control
211,211,211,-419.1606,50.387093,-16.651787,42.0507,-39.028748,41.101116,-29.41727,25.285936,-12.906577,6.911769,-3.073883,-5.8543124,8.393276,Control
212,212,212,-319.44424,71.18155,-33.559834,32.33621,-21.483088,17.66652,-36.743763,5.284484,-15.728613,-0.63641566,-7.7476177,-7.990716,10.762622,Control
213,213,213,-428.06952,39.240616,-11.815206,34.363285,-36.34731,37.70031,-30.49701,23.47927,-10.073581,4.6458817,-3.3729532,-4.4070745,9.984957,Control
214,214,214,-338.51904,71.48095,-39.295635,21.699463,-31.566143,27.776058,-29.011805,13.966502,-14.66149,6.4188666,-2.431016,-9.273197,8.290321,Control
215,215,215,-431.1836,42.71712,-19.510881,47.37097,-41.1566,40.279877,-30.986542,27.205359,-14.461581,4.1596136,-4.4575872,-4.3657,10.669064,Control
216,216,216,-408.80734,47.19445,-23.095348,37.91242,-35.083755,37.14113,-32.723545,24.358812,-9.372549,6.87246,-2.5140219,-3.7748618,9.9397545,Control
217,217,217,-403.06668,45.439438,-9.286332,31.366945,-36.818043,30.79243,-26.226927,19.801805,-8.726915,4.174697,-4.6073804,-3.1812387,10.640972,Control
218,218,218,-424.85962,44.3716,-16.050312,39.64907,-38.67555,39.258686,-29.592226,25.09501,-12.447011,4.8362694,-3.4653504,-3.8222585,11.308675,Control
219,219,219,-408.86975,49.023804,-8.380037,33.90338,-39.242455,30.894932,-26.763765,21.733042,-11.271931,4.782643,-3.8702204,-3.536275,10.872721,Control
220,220,220,-398.6767,52.167393,-13.803982,26.091658,-33.873207,30.431173,-31.348944,20.586226,-9.07224,4.376193,-2.5624375,-3.9994612,8.6251335,Control
221,221,221,-476.9099,85.926506,-57.48683,85.821045,-78.81678,73.18233,-58.21954,50.76964,-24.118992,14.232533,-5.060725,-3.3951538,14.85426,Control
222,222,222,-422.356,43.003376,-13.893322,42.24817,-35.470573,34.25097,-30.591234,24.396442,-13.021102,4.3612213,-1.3361274,-3.6830814,8.828271,Control
223,223,223,-305.203,78.90301,-32.108513,31.347458,-20.07193,14.928322,-28.746897,9.666055,-15.303741,-0.2813182,-6.7649093,-7.8628416,8.251999,Control
224,224,224,-298.25708,73.53804,-35.182884,19.961212,-12.785391,7.395335,-30.135765,5.7015786,-12.980806,1.8431662,-1.830064,-6.8724256,6.392793,Control
225,225,225,-350.17987,65.96952,-28.797163,23.038671,-31.1325,23.47065,-22.760431,17.520288,-13.737759,4.338263,-1.4453689,-7.454372,5.8109612,Control
226,226,226,-416.92044,42.56536,-12.186484,37.120255,-33.937614,34.02915,-29.08119,22.122906,-12.305741,3.7887187,-2.35916,-2.9001424,9.607743,Control
227,227,227,-411.90027,43.874435,-9.18576,31.998198,-35.17473,34.16489,-25.211803,19.016836,-11.430771,6.312732,-1.9857713,-4.388717,11.017698,Control
228,228,228,-307.3905,73.98031,-42.733513,22.236162,-24.233572,17.538519,-26.928118,8.850416,-13.212249,3.6199253,-5.4281063,-8.813748,7.0303288,Control
229,229,229,-411.80878,48.31153,-12.260823,38.87799,-36.63291,33.082386,-29.26617,23.165905,-13.187039,4.2671604,-2.9078202,-4.3926907,9.061351,Control
230,230,230,-427.06137,41.08114,-12.969816,45.302944,-35.94931,36.340485,-29.63331,25.675621,-12.747229,4.67712,-2.9786541,-3.6840227,9.935158,Control
231,231,231,-425.15668,42.44181,-10.390906,35.288303,-38.118843,39.08494,-25.945192,23.371187,-14.233141,2.2448924,-3.5299442,-4.0068727,10.549026,Control
232,232,232,-433.91428,48.005844,-23.184263,43.5305,-42.99479,44.578426,-33.276817,30.105831,-13.7367325,7.2500663,-2.5996466,-5.4729996,10.411247,Control
233,233,233,-323.29266,70.78404,-39.640717,49.4071,-24.245964,10.775507,-32.834496,12.384412,-20.029856,0.092718594,-6.988228,-7.7444944,6.10372,Control
234,234,234,-415.66602,35.956,-13.703062,36.480457,-32.75775,31.262766,-26.856548,20.828957,-10.974715,3.210205,-4.7734575,-4.753824,10.163128,Control
235,235,235,-432.5115,45.381126,-17.929785,43.46866,-41.941116,40.00313,-34.67436,28.229454,-12.050639,5.625652,-3.6223123,-4.548604,11.683617,Control
236,236,236,-425.05545,45.38533,-16.360514,42.988873,-38.912716,34.95716,-35.275166,26.530182,-10.803335,4.340572,-3.2521486,-1.1386793,11.865356,Control
237,237,237,-399.57816,54.320755,-21.399504,31.857714,-39.62773,35.29454,-27.537249,23.001173,-11.714147,7.054523,-1.7180085,-5.500046,8.980154,Control
238,238,238,-412.4329,52.59592,-12.740274,34.56062,-39.135746,36.290382,-30.319904,23.300476,-11.669678,6.442729,-2.3512995,-5.190531,10.809574,Control
239,239,239,-415.94455,43.05425,-10.512668,30.260065,-36.295273,36.673725,-24.186241,20.9118,-12.263413,5.390036,-1.1833138,-3.432899,10.125578,Control
240,240,240,-314.9316,92.445526,-35.90269,28.457548,-30.938206,28.905712,-29.029757,14.982435,-12.86066,6.00091,-3.6844695,-4.3554287,11.54498,Control
241,241,241,-335.79855,73.83959,-40.616577,34.941,-34.74125,19.973953,-34.48274,14.711131,-19.663633,0.8496936,-3.817322,-6.2542896,8.5684,Control
242,242,242,-403.1003,42.029114,-6.309918,41.31421,-27.293888,32.004227,-22.866913,22.381668,-8.334266,5.630844,1.3358357,-1.0161555,10.948594,Control
243,243,243,-414.6358,48.22246,-3.4485373,33.058353,-42.97745,32.463146,-23.506405,21.991928,-13.339614,3.4524765,-4.502564,-4.4236655,10.960145,Control
244,244,244,-411.0488,41.783234,-14.465579,39.074318,-32.059628,28.905596,-29.929388,23.885973,-9.685396,3.5342486,-3.002036,-2.9945292,9.727559,Control
245,245,245,-333.10648,76.635414,-43.047897,38.153473,-32.06108,25.744375,-34.24303,16.744389,-18.015497,2.4411974,-4.828479,-11.664003,3.5871449,Control
246,246,246,-334.18774,87.911446,-36.836052,34.36375,-36.684692,25.024946,-34.017,11.630884,-25.212612,0.87235576,-4.469301,-9.699614,5.58903,Control
247,247,247,-422.62225,51.192123,-18.174837,52.683777,-42.28265,34.136948,-33.80306,26.799477,-18.017561,5.4120874,-1.4759237,-5.2844014,8.889939,Control
248,248,248,-373.26904,69.85578,-5.572369,42.385437,-27.723152,32.444237,-29.67248,20.240707,-12.420346,1.39049,-2.6534991,-4.614809,8.866249,Control
249,249,249,-407.20477,45.148445,-14.126049,35.651653,-35.401787,33.026978,-25.538866,20.71528,-14.9982815,2.6766648,-1.9184098,-3.326163,8.909826,Control
250,250,250,-420.113,46.425102,-12.194477,38.762516,-39.11393,36.96063,-28.503727,23.71583,-12.464884,6.370122,-1.9556711,-4.8640146,9.566018,Control
251,251,251,-420.3906,48.322735,-17.824207,38.206116,-38.100487,43.60351,-31.124977,24.429249,-12.483351,4.283725,-4.0994887,-5.274903,10.854576,Control
252,252,252,-422.586,42.112125,-13.699587,31.11877,-37.51632,39.01425,-26.436882,25.008738,-12.312881,3.4802816,-2.108503,-3.6777723,9.756312,Control
253,253,253,-386.62857,55.48986,-1.3096484,27.015285,-28.62757,32.59012,-16.571915,24.648037,-3.7880986,6.250124,-0.49874252,-0.20493865,10.496731,Control
254,254,254,-403.4003,51.93763,-10.4408865,30.338081,-42.98581,34.033123,-20.42086,23.44218,-11.671987,3.9057338,-5.2586865,-3.7144477,10.897586,Control
255,255,255,-343.35443,73.92832,-26.15178,27.17758,-26.191275,23.895996,-27.872458,11.647788,-19.407568,0.26081738,-3.9258676,-8.806978,5.088607,Control
256,256,256,-359.04037,69.77681,-33.362846,36.523724,-36.744953,25.021864,-33.393524,19.315865,-15.517421,4.9476414,-4.3158193,-6.6390815,9.216271,Control
257,257,257,-408.8559,41.326023,-16.18117,33.34479,-31.348507,33.06569,-27.922087,22.401236,-7.8790884,5.1495643,-3.04857,-4.149281,8.297658,Control
258,258,258,-432.17908,46.39277,-19.955349,40.89164,-43.167137,41.78477,-31.888033,28.87932,-12.837135,5.390188,-3.3608305,-4.4636416,10.450276,Control
259,259,259,-437.22162,44.867844,-13.568776,50.09745,-40.913853,41.295353,-30.493961,29.940245,-13.713266,4.3036222,-4.802111,-5.9556384,10.753231,Control
260,260,260,-393.1439,54.67764,-20.343153,29.560139,-35.97494,33.92401,-26.99829,23.216799,-11.16507,4.895422,-3.1922576,-5.9792624,9.575535,Control
261,261,261,-428.80817,50.18988,-21.96864,47.286137,-42.942482,42.367714,-35.09029,28.50473,-13.618156,6.0003657,-3.1094575,-3.0924156,11.794474,Control
262,262,262,-428.21732,35.698788,-5.1592016,38.970005,-34.00034,34.725143,-26.166895,22.766186,-12.146508,3.8843784,-2.278991,-5.9904,7.4814677,Control
263,263,263,-417.769,49.0025,-20.159922,33.39771,-40.956882,39.562473,-28.400227,25.643791,-12.25535,5.920055,-0.7705869,-2.340202,8.990729,Control
264,264,264,-400.3812,52.3617,-16.502245,39.40878,-30.67189,31.58591,-35.340252,20.907396,-10.692464,4.973111,-4.2894907,-6.5145226,8.227995,Control
265,265,265,-312.05704,81.99629,-38.84993,31.588318,-35.72812,19.410154,-27.55239,7.0689855,-18.856369,3.4842637,-8.606048,-10.350634,10.746874,Control
266,266,266,-325.25992,84.63979,-39.56811,37.302254,-29.940992,22.591385,-37.609406,7.441116,-20.957088,2.0757868,-7.187947,-11.901749,4.6496525,Control
267,267,267,-383.22867,48.887352,-23.380926,24.515512,-29.790329,33.684837,-30.04732,18.353168,-7.741473,5.3305545,-2.684581,-5.4375844,7.900545,Control
268,268,268,-418.97446,55.200977,-19.966587,50.129128,-40.79872,35.917156,-36.698143,25.378788,-17.646332,2.9521413,-4.5741014,-5.0826344,9.837602,Control
269,269,269,-423.91824,44.941593,-16.061096,34.26456,-38.5899,39.688286,-30.295212,23.829165,-12.026463,5.3925886,-2.8050954,-3.6637282,10.9607315,Control
270,270,270,-419.98114,38.465,-7.9034877,31.82832,-36.543575,32.336308,-24.38906,22.562939,-10.383108,4.380269,-3.4921448,-5.5440493,9.468306,Control
271,271,271,-420.58157,40.049362,-14.495362,54.988636,-39.225246,32.17171,-27.88512,24.21926,-16.03991,3.9529421,-2.4784393,-5.5466943,7.4732585,Control
272,272,272,-421.25378,48.242706,-12.944423,43.129887,-38.492004,37.134613,-30.587723,26.29796,-11.45518,5.329442,-4.729011,-6.2939696,9.407829,Control
273,273,273,-419.04266,50.411564,-18.841702,43.287354,-41.220676,36.522274,-31.155485,25.800297,-15.503622,4.7224197,-1.3036537,-4.228608,8.6669855,Control
274,274,274,-338.35492,82.567024,-44.545914,43.77164,-29.910374,21.073193,-37.353237,21.344805,-18.745895,0.38120145,-6.6645393,-9.447636,4.9027843,Control
275,275,275,-403.94818,49.189453,-8.8355665,41.66409,-29.98784,36.358215,-27.956627,18.989748,-14.6895275,1.7926112,-3.4272084,-6.0609827,7.1988726,Control
276,276,276,-346.93948,69.624985,-27.905777,48.306507,-22.898384,27.820906,-20.319761,22.650225,-13.891402,5.3613486,-1.312808,-3.829513,9.256284,Control
277,277,277,-428.37106,43.059284,-16.282318,43.4033,-39.86341,37.472115,-31.568794,26.478956,-11.628951,6.427645,-3.4870045,-5.139903,9.420809,Control
278,278,278,-364.72885,63.547897,-27.260561,37.097347,-28.512024,23.41246,-33.748768,14.90159,-15.797673,1.8124384,-5.399133,-7.6210995,7.3009624,Control
279,279,279,-416.3252,47.621895,-9.66613,32.490635,-37.751446,35.396267,-26.798843,23.347319,-13.200056,2.8629904,-1.782144,-2.492758,10.369318,Control
280,280,280,-317.8484,84.04374,-38.674164,31.72358,-33.906895,19.983976,-26.230288,8.308329,-24.797194,2.7597532,-3.0202923,-5.969915,8.125816,Control
281,281,281,-407.73187,52.178867,-18.243721,39.164932,-38.268703,36.376884,-29.537458,21.291903,-15.958909,4.9903193,-2.0380168,-3.5348914,10.670983,Control
282,282,282,-390.38373,37.936085,-22.454288,36.35549,-29.725803,29.354368,-24.077557,21.524693,-7.048311,3.8488822,-4.0886655,-3.5270696,9.76852,Control
283,283,283,-419.55408,52.28571,-21.74092,40.307888,-39.703304,41.35867,-32.468143,26.084787,-13.715938,6.939676,-1.5794088,-4.8091908,9.126033,Control
284,284,284,-332.27795,77.34319,-25.8345,23.998268,-29.485008,21.097818,-29.084248,9.529496,-18.207819,-1.4679998,-5.902988,-5.441147,8.924072,Control
285,285,285,-406.15018,51.19816,-16.92168,32.322536,-36.41445,36.061375,-26.102608,25.159952,-11.966177,4.10277,-2.8996468,-4.967541,9.218986,Control
286,286,286,-425.59244,42.632404,-11.491413,43.45405,-36.45367,35.74731,-30.032036,25.47244,-13.063274,3.0845501,-3.3601294,-5.221042,8.444338,Control
287,287,287,-411.10083,45.628494,-6.3694744,28.198774,-32.90059,33.53802,-27.754435,20.42809,-9.786084,2.6167917,-3.2061176,-4.028815,7.7603054,Control
288,288,288,-421.51233,44.27851,-19.22072,52.561802,-42.10578,35.477634,-29.75847,27.0432,-12.970962,5.7832756,-4.8963156,-5.0734982,8.587174,Control
289,289,289,-419.99442,48.79168,-24.647026,46.651432,-39.984985,39.389984,-31.412325,27.320387,-13.870879,6.510084,-4.9307966,-5.715129,10.005567,Control
290,290,290,-363.50418,66.03681,-31.594788,44.20583,-33.288204,22.370739,-34.05948,18.464682,-16.216045,3.2709038,-5.124917,-6.545458,7.3523097,Control
291,291,291,-413.7157,48.832775,-3.7038987,39.340195,-33.962105,34.380108,-29.499805,19.476406,-14.503236,2.292234,-4.329888,-7.959681,6.821909,Control
292,292,292,-408.6382,51.55523,-3.831373,32.465218,-39.615917,32.842606,-23.259048,22.070766,-14.049026,3.2179945,-4.1333103,-7.542261,8.871138,Control
293,293,293,-419.92624,49.049606,-17.646307,37.829975,-36.76269,37.892765,-35.69932,22.89857,-11.369873,4.354926,-5.4052157,-5.999099,9.679907,Control
294,294,294,-431.57812,49.684258,-19.26048,43.62323,-43.859116,46.41843,-30.3798,26.956926,-15.634805,6.62264,-2.9457097,-5.636814,8.760536,Control
295,295,295,-337.24768,68.467995,-32.136967,39.983803,-28.40127,17.725319,-29.450201,13.722846,-16.348085,0.48906508,-6.4557967,-4.932256,8.100135,Control
296,296,296,-403.97137,45.58085,-18.199562,55.081802,-32.54828,31.253183,-26.587994,25.210526,-10.830598,7.9758353,-2.4894998,-3.4590178,10.7444725,Control
